id,googleName,primaryDisplayName,googlePlaceId,nationalPhoneNumber,internationalPhoneNumber,latitude,longitude,websiteUri,googleMapsUri,businessStatus,primaryType,goodForChildren,allowDogs,acceptCreditCards,acceptDebitCards,acceptCashOnly,freeParkingLot,paidParkingLot,freeStreetParking,wheelchairAccessibleParking,wheelchairAccessibleSeating,geminiGenerativeSummary,editorialSummary,regionCode,languageCode,postalCode,administrativeArea,locality,addressLines,state,formattedAddress,shortFormattedAddress,statePark,stateForest,stateWayside,nationalForest,countyPark,naturalWildlifeArea,cityPark,regularWeekdayDescriptions,currentWeekdayDescriptions
1092,places/ChIJMQ-JEQ4n9ocRxtjjFXtBZHU,Lake Harriet Regional Park,ChIJMQ-JEQ4n9ocRxtjjFXtBZHU,(612) 230-6400,+1 612-230-6400,44.92815,-93.307686,http://minneapolisparks.org/,https://maps.google.com/?cid=8458957997012670662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,true,true,true,true,"Popular park featuring a bandshell, beach, swimming area, and snack bar.","Scenic setting providing biking & walking trails, water activities & a castle-inspired band shell.",US,en,55409,MN,Minneapolis,[4135 W Lake Harriet Pkwy],MN,"4135 W Lake Harriet Pkwy, Minneapolis, MN 55409","4135 W Lake Harriet Pkwy, Minneapolis",false,false,false,false,true,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
1093,places/ChIJEcXo9AUu9ocRfNCKzzwW3iE,Blackhawk Park,ChIJEcXo9AUu9ocRfNCKzzwW3iE,(651) 675-5500,+1 651-675-5500,44.817104,-93.184006,http://www.cityofeagan.com/,https://maps.google.com/?cid=2440412498517217404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,true,true,true,false,"Lake-dotted park featuring a picnic shelter, a playground and trails.","Park grounds feature a canoe launch & fishing dock, plus hiking trail, observation deck & pavilion.",US,en,55122,MN,Eagan,[1629 Murphy Pkwy],MN,"1629 Murphy Pkwy, Eagan, MN 55122","1629 Murphy Pkwy, Eagan",false,false,false,false,true,false,false,"['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 11:00 PM', 'Saturday: 6:00 AM – 11:00 PM', 'Sunday: 6:00 AM – 11:00 PM']","['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 11:00 PM', 'Saturday: 6:00 AM – 11:00 PM', 'Sunday: 6:00 AM – 11:00 PM']"
1094,places/ChIJSdUa6UrO94cRXyRue9xTiGE,Hazen P. Mooers Park,ChIJSdUa6UrO94cRXyRue9xTiGE,(651) 458-2800,+1 651-458-2800,44.79138,-92.979256,https://www.cottagegrovemn.gov/Facilities/Facility/Details/Hazen-P-Mooers-Park-11,https://maps.google.com/?cid=7027959424940385375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,city_park,true,false,false,false,false,false,false,false,true,false,"Quiet, scenic area for fishing, launching kayaks and canoes and watching wildlife.","",US,en,55016,MN,Cottage Grove,[10865 Grey Cloud Trail S],MN,"10865 Grey Cloud Trail S, Cottage Grove, MN 55016","10865 Grey Cloud Trail S, Cottage Grove",false,false,false,false,true,false,false,"['Monday: 6:00 AM – 10:30 PM', 'Tuesday: 6:00 AM – 10:30 PM', 'Wednesday: 6:00 AM – 10:30 PM', 'Thursday: 6:00 AM – 10:30 PM', 'Friday: 6:00 AM – 10:30 PM', 'Saturday: 6:00 AM – 10:30 PM', 'Sunday: 6:00 AM – 10:30 PM']","['Monday: 6:00 AM – 10:30 PM', 'Tuesday: 6:00 AM – 10:30 PM', 'Wednesday: 6:00 AM – 10:30 PM', 'Thursday: 6:00 AM – 10:30 PM', 'Friday: 6:00 AM – 10:30 PM', 'Saturday: 6:00 AM – 10:30 PM', 'Sunday: 6:00 AM – 10:30 PM']"
1095,places/ChIJ6ZPvgbmx94cRLRBkZX3V0Ek,Lake Byllesby Playground,ChIJ6ZPvgbmx94cRLRBkZX3V0Ek,"","",44.513588,-92.942406,"",https://maps.google.com/?cid=5318985894473240621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,playground,false,false,false,false,false,false,false,false,true,false,"","",US,en,55009,MN,Cannon Falls,[],MN,"Cannon Falls, MN 55009",Cannon Falls,false,false,false,false,true,false,false,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
1096,places/ChIJCf6Px9w29ocRNaqAgGEXMhE,Valley Lake Park,ChIJCf6Px9w29ocRNaqAgGEXMhE,(952) 985-4600,+1 952-985-4600,44.714245,-93.21015,https://www.lakevillemn.gov/facilities/facility/details/Valley-Lake-Park-12,https://maps.google.com/?cid=1239078555015490101&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Family-friendly park featuring a small lake with a sandy beach, fishing and walking trails.","",US,en,55044,MN,Lakeville,[],MN,"Lakeville, MN 55044","Valley Lake Park, Lakeville",false,false,false,false,true,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
1097,places/ChIJ_-4Jn4jF94cRx1lUez3M6YE,Schaar's Bluff Trail,ChIJ_-4Jn4jF94cRx1lUez3M6YE,"","",44.76602,-92.93393,https://www.co.dakota.mn.us/parks/parksTrails/SpringLake,https://maps.google.com/?cid=9361237864900483527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,hiking_area,false,true,false,false,false,true,true,false,true,false,Relaxed riverside park featuring bluff-top views from the trail-laced wilderness.,"",US,en,55033,MN,Hastings,[8500 127th St E],MN,"8500 127th St E, Hastings, MN 55033","8500 127th St E, Hastings",false,false,false,false,true,false,false,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
1098,places/ChIJOVMLXWvX94cR_DATMV0mjcw,Ojibway Park,ChIJOVMLXWvX94cR_DATMV0mjcw,(651) 714-3583,+1 651-714-3583,44.910065,-92.95764,https://www.woodburymn.gov/480/Ojibway-Park-Skate-Park,https://maps.google.com/?cid=14739479337150656764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,city_park,true,true,false,false,false,true,false,false,true,false,"City park with sports courts, a playground, picnic and barbecue areas, and a skate park.","Green space with several sports fields, trails, picnic areas & grills, plus a skate park.",US,en,55125,MN,Woodbury,[2695 Ojibway Dr],MN,"2695 Ojibway Dr, Woodbury, MN 55125","2695 Ojibway Dr, Woodbury",false,false,false,false,true,false,false,"['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
1099,places/ChIJVUJ9_QTg94cRopjVSMrObxM,Crocker Park,ChIJVUJ9_QTg94cRopjVSMrObxM,(651) 436-4430,+1 651-436-4430,44.959217,-92.7702,http://ci.lakeland.mn.us/index.asp?SEC=F932A452-433F-4252-9FEC-D04091FE8D2D&DE=3528B7E0-0A48-4125-BA3D-F0DC77FD6F29&Type=B_BASIC,https://maps.google.com/?cid=1400565377336187042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"","",US,en,55043,MN,Lakeland,[Hudson Rd N],MN,"Hudson Rd N, Lakeland, MN 55043","Hudson Rd N, Lakeland",false,false,false,false,true,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
1100,places/ChIJkXsuPZAy9ocR2u0O2iLYD9Y,Trapp Farm Park,ChIJkXsuPZAy9ocR2u0O2iLYD9Y,(651) 675-5500,+1 651-675-5500,44.79675,-93.12716,https://www.cityofeagan.com/tubing-hill,https://maps.google.com/?cid=15424784892966137306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,true,true,false,"Seasonal outdoor spot offering snow tubing, plus a playground and a lake with beach volleyball, a pier and fishing.","",US,en,55123,MN,Eagan,[841 Wilderness Run Rd],MN,"841 Wilderness Run Rd, Eagan, MN 55123","841 Wilderness Run Rd, Eagan",false,false,false,false,true,false,false,"['Monday: 5:00 AM – 11:00 PM', 'Tuesday: 5:00 AM – 11:00 PM', 'Wednesday: 5:00 AM – 11:00 PM', 'Thursday: 5:00 AM – 11:00 PM', 'Friday: 5:00 AM – 11:00 PM', 'Saturday: 5:00 AM – 11:00 PM', 'Sunday: 5:00 AM – 11:00 PM']","['Monday: 5:00 AM – 11:00 PM', 'Tuesday: 5:00 AM – 11:00 PM', 'Wednesday: 5:00 AM – 11:00 PM', 'Thursday: 5:00 AM – 11:00 PM', 'Friday: 5:00 AM – 11:00 PM', 'Saturday: 5:00 AM – 11:00 PM', 'Sunday: 5:00 AM – 11:00 PM']"
1101,places/ChIJe1ysSMDZ94cRBorQKvZ0DYo,Prairie Ridge Park,ChIJe1ysSMDZ94cRBorQKvZ0DYo,"","",44.93905,-92.86312,https://www.woodburymn.gov/397/Parks-and-Trails,https://maps.google.com/?cid=9947735752560380422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,false,false,false,false,false,false,false,false,false,"","",US,en,55129,MN,Woodbury,[],MN,"Woodbury, MN 55129",Woodbury,false,false,false,false,true,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
1102,places/ChIJGTIshmcw9ocR6PihogQLFcM,Terrace Oaks East Park,ChIJGTIshmcw9ocR6PihogQLFcM,(952) 895-4500,+1 952-895-4500,44.774467,-93.23868,https://www.burnsvillemn.gov/Facilities/Facility/Details/Terrace-Oaks-East-47,https://maps.google.com/?cid=14057153926443170024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Park featuring hiking trails, a bike trail, an ice-skating rink and a playground.","",US,en,55337,MN,Burnsville,"[Terrace Oaks East, 12650 Parc Dr]",MN,"Terrace Oaks East, 12650 Parc Dr, Burnsville, MN 55337","Terrace Oaks East, 12650 Parc Dr, Burnsville",false,false,false,false,true,false,false,"['Monday: 5:00 AM – 10:00 PM', 'Tuesday: 5:00 AM – 10:00 PM', 'Wednesday: 5:00 AM – 10:00 PM', 'Thursday: 5:00 AM – 10:00 PM', 'Friday: 5:00 AM – 10:00 PM', 'Saturday: 5:00 AM – 10:00 PM', 'Sunday: 5:00 AM – 10:00 PM']","['Monday: 5:00 AM – 10:00 PM', 'Tuesday: 5:00 AM – 10:00 PM', 'Wednesday: 5:00 AM – 10:00 PM', 'Thursday: 5:00 AM – 10:00 PM', 'Friday: 5:00 AM – 10:00 PM', 'Saturday: 5:00 AM – 10:00 PM', 'Sunday: 5:00 AM – 10:00 PM']"
1103,places/ChIJLzAwhVEh9ocRWWLp9nPHdjM,Rosland Park,ChIJLzAwhVEh9ocRWWLp9nPHdjM,(952) 826-0367,+1 952-826-0367,44.88588,-93.336395,https://www.edinamn.gov/facilities/facility/details/roslandpark-25,https://maps.google.com/?cid=3708370644063838809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,true,true,true,"Sprawling park featuring a playground area, disc golf courses and picnic tables, plus a water park.","Scenic 22-acre park known for a fountain in Lake Cornelia, with fishing, disc golf & a playground.",US,en,55435,MN,Edina,[4300 W 66th St],MN,"4300 W 66th St, Edina, MN 55435","4300 W 66th St, Edina",false,false,false,false,true,false,false,"['Monday: 5:00 AM – 11:00 PM', 'Tuesday: 5:00 AM – 11:00 PM', 'Wednesday: 5:00 AM – 11:00 PM', 'Thursday: 5:00 AM – 11:00 PM', 'Friday: 5:00 AM – 11:00 PM', 'Saturday: 5:00 AM – 11:00 PM', 'Sunday: 5:00 AM – 11:00 PM']","['Monday: 5:00 AM – 11:00 PM', 'Tuesday: 5:00 AM – 11:00 PM', 'Wednesday: 5:00 AM – 11:00 PM', 'Thursday: 5:00 AM – 11:00 PM', 'Friday: 5:00 AM – 11:00 PM', 'Saturday: 5:00 AM – 11:00 PM', 'Sunday: 5:00 AM – 11:00 PM']"
1104,places/ChIJ2-PO4VnU94cR_USARKEJ8sA,Simon's Ravine Trailhead,ChIJ2-PO4VnU94cR_USARKEJ8sA,(651) 306-3690,+1 651-306-3690,44.912594,-93.05368,http://www.southstpaul.org,https://maps.google.com/?cid=13903185587889784061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,false,false,true,false,"Park offering a paved, uphill walking trail through a forest setting.","",US,en,55075,MN,South Saint Paul,[1308 Concord St N],MN,"1308 Concord St N, South St Paul, MN 55075","1308 Concord St N, South St Paul",false,false,false,false,true,false,false,"['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 11:00 PM', 'Saturday: 6:00 AM – 11:00 PM', 'Sunday: 6:00 AM – 11:00 PM']","['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 11:00 PM', 'Saturday: 6:00 AM – 11:00 PM', 'Sunday: 6:00 AM – 11:00 PM']"
1105,places/ChIJ85EiiCBI9ocRW_uhsGoq-O4,Aronson Park,ChIJ85EiiCBI9ocRW_uhsGoq-O4,(952) 985-4600,+1 952-985-4600,44.655575,-93.23465,https://www.lakevillemn.gov/facilities/facility/details/aronsonpark-2,https://maps.google.com/?cid=17219559812969397083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,true,false,true,false,"Park with multiple softball fields and a playground, plus shaded areas, picnic tables, and a restroom.","Park featuring a playground, picnic shelters & restrooms, plus baseball & soccer fields.",US,en,55044,MN,Lakeville,[8250 202nd St W],MN,"8250 202nd St W, Lakeville, MN 55044","8250 202nd St W, Lakeville",false,false,false,false,true,false,false,"['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']","['Monday: 6:00 AM – 10:00 PM', 'Tuesday: 6:00 AM – 10:00 PM', 'Wednesday: 6:00 AM – 10:00 PM', 'Thursday: 6:00 AM – 10:00 PM', 'Friday: 6:00 AM – 10:00 PM', 'Saturday: 6:00 AM – 10:00 PM', 'Sunday: 6:00 AM – 10:00 PM']"
1106,places/ChIJeSwhAgCx94cRY0_VMZAA4mg,Lake Byllesby Regional Park,ChIJeSwhAgCx94cRY0_VMZAA4mg,(952) 891-7000,+1 952-891-7000,44.52166,-92.93908,https://www.co.dakota.mn.us/parks/parksTrails/LakeByllesby,https://maps.google.com/?cid=7557603743992467299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"","",US,en,55009,MN,Cannon Falls,[8150 295th St E],MN,"8150 295th St E, Cannon Falls, MN 55009","8150 295th St E, Cannon Falls",false,false,false,false,true,false,false,[],[]
1107,places/ChIJ7REtCjjY94cRkMQdZrR7l9s,Kargel Park,ChIJ7REtCjjY94cRkMQdZrR7l9s,(651) 714-3583,+1 651-714-3583,44.936405,-92.915924,https://www.woodburymn.gov/397/Parks-and-Trails,https://maps.google.com/?cid=15823251830527083664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,"Cute park for families with outdoor ice rinks, a playground and picnic tables.","A 24.7-acre neighborhood park on a lake with hockey rinks, an accessible playground & shelter.",US,en,55125,MN,Woodbury,[9301 Tamarack Rd],MN,"9301 Tamarack Rd, Woodbury, MN 55125","9301 Tamarack Rd, Woodbury",false,false,false,false,true,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
1108,places/ChIJlx91KzOz-YcR6b0inVXwBx8,Malone Park,ChIJlx91KzOz-YcR6b0inVXwBx8,"","",44.381428,-92.03987,"",https://maps.google.com/?cid=2236019990511926761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,false,false,false,true,false,Picnicking and fishing are popular activities at this recreational park with play areas for kids.,"",US,en,55981,MN,Wabasha,[700 Main - Beach PK St],MN,"700 Main - Beach PK St, Wabasha, MN 55981","700 Main - Beach PK St, Wabasha",false,false,false,false,true,false,false,[],[]
1109,places/ChIJ9z4tTegx-IcRzaKYMh3crjo,Hok-Si-La Municipal Park and Campground,ChIJ9z4tTegx-IcRzaKYMh3crjo,(651) 345-3855,+1 651-345-3855,44.47005,-92.29065,https://www.hoksilapark.com/,https://maps.google.com/?cid=4228559118108500685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,park,true,true,false,false,false,true,true,true,true,false,Well-maintained park and camping ground offering a sandy beach beside Lake Pepin.,"",US,en,55041,MN,Lake City,[2500 US-61],MN,"2500 US-61, Lake City, MN 55041","2500 US-61, Lake City",false,false,false,false,true,false,false,"['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']","['Monday: 8:00 AM – 10:00 PM', 'Tuesday: 8:00 AM – 10:00 PM', 'Wednesday: 8:00 AM – 10:00 PM', 'Thursday: 8:00 AM – 10:00 PM', 'Friday: 8:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 10:00 PM', 'Sunday: 8:00 AM – 10:00 PM']"
